"Data Source","World Development Indicators",

"Last Updated Date","2018-05-02",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Upper middle income","UMC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3372.46300180408","3490.57324668637","3591.92949401789","3842.907269197","3998.45879634675","4171.47991788633","4411.67242576669","4675.27915223545","4817.08935701921","5012.76006752198","5404.15303171125","5678.44509800651","5991.47444069374","6427.14108967559","7101.95105698202","7859.84341703432","8874.7293811815","9912.83516879222","10835.39669313","11132.3322738572","12078.4361499725","13182.6253796258","13996.3986118147","14813.5241496242","15601.3661374613","16133.6065784873","16884.3534656691","",
"Uruguay","URY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6360.38252638167","6756.73280336055","7404.97177748078","7725.57135661434","8402.4754798649","8392.74391781756","8958.11496185357","9820.7825141864","10309.3797875696","10210.8808946729","10204.9052364956","10018.5644879224","9383.94447187216","9654.33669227233","10421.0357266984","11553.515510398","12376.3365965096","13501.6028047761","14705.5517423148","15391.1969879823","16736.8510315505","17904.7458216669","18817.7419571586","19942.5040485268","20887.1617679522","21117.8015977599","21619.6079337521","",
"United States","USA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23954.4793548671","24405.1648147489","25492.9516517617","26464.852511744","27776.635528226","28782.1750200918","30068.2309182833","31572.6902298492","32949.1977640346","34620.9288990826","36449.8551155349","37273.6181034176","38166.0378407812","39677.1983481058","41921.8097617892","44307.9205848603","46437.0671173065","48061.5376613353","48401.4273403899","47001.5553496818","48373.8788155779","49790.6654782305","51450.1222950581","52787.0269489935","54706.8681977132","56469.0089691129","57638.1590879883","",
"Uzbekistan","UZB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1984.90340654174","1997.82631529959","1772.46611928389","1733.06693707979","1645.29362651141","1634.68738247338","1660.75570450959","1743.82973700773","1809.19873876732","1895.33093583454","1984.4701197699","2088.33565761099","2178.38639798776","2288.35670262007","2503.27937546086","2732.71695110167","2985.63605679664","3321.5667619168","3632.74012083063","3890.61017413034","4153.93884603207","4469.99748445762","4853.64970600306","5244.04937972153","5657.88804277716","6069.97866590926","6512.68213066736","",
"St. Vincent and the Grenadines","VCT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3604.04947447735","3755.51130899186","4078.92184001989","4349.90696500915","4385.54713337255","4825.07614590586","4978.56316704402","5244.74388323486","5522.66638301718","5761.42920494983","5988.01912997914","6223.98135536786","6709.31397876532","7355.4468268346","7856.66565865026","8297.08919255063","9195.72258830138","9279.21545539816","10081.1107964033","9936.44457673654","9714.99907953801","9871.64857733634","10193.5041719785","10548.6924504357","10867.1051163164","11125.2015046932","11456.7899522437","",
"Venezuela, RB","VEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9339.95443021821","10344.9905900394","10970.0912285934","11016.0783743989","10752.1080764811","11172.3741729769","11122.5215129607","11794.0553806184","11724.1114664624","10978.9161305288","11424.2044872596","11858.3338883985","10775.3483988763","9957.68583743424","11891.6246677556","13309.6976356116","14821.1480014121","16276.9256267862","17192.9154506647","16507.3413516962","16210.2899564076","16981.3354907118","18004.4653243772","18281.1929699666","17639.8858445013","","","",
"British Virgin Islands","VGB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939.042719207616","1006.5724500563","1095.578929348","1188.30384574168","1296.47867133606","1425.22919798764","1562.40747912151","1694.71786231513","1788.77657125006","1880.35279577605","2030.79728784817","2182.48346818691","2332.58123732693","2518.91314406812","2757.24085021233","3032.39101911796","3312.77820777284","3609.69018391827","3852.18261534963","4050.88709522515","4318.99740521312","4632.76596523658","4909.94506068636","5199.63143103574","5546.18362295482","5915.1708326498","6295.59058534397","",
"Vanuatu","VUT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1647.68903580596","1707.7189805369","1740.38260690823","1743.82209863107","1890.24973411154","1902.54043566872","1941.23341280968","2033.61272937176","2107.03513768775","2107.77264124942","2237.52451000507","2159.35880143017","2030.39454959543","2105.43081010807","2192.45813315991","2323.51457536245","2533.92305000768","2669.77920819878","2828.41592722899","2874.84150941218","2888.39827319918","2915.29988538","2952.56851629386","2990.96474026708","3046.91004800777","2988.85053762441","3080.56575433637","",
"World","WLD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5446.92379706157","5627.23700814469","5793.68686770664","5992.48811237612","6226.5986487725","6471.21478404488","6755.12423636759","7044.12156572936","7209.02639102141","7474.3589979054","7923.29467070465","8199.8752301447","8479.14946323132","8847.24054526634","9460.90773740649","10079.8062752928","10907.3249212626","11677.1518988492","12213.0458672087","12179.4623995085","12838.634116461","13552.2438685787","14086.3214830715","14678.8766756192","15247.946063622","15696.9486819054","16216.9269855744","",
"Samoa","WSM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2358.56247871515","2363.45570842955","2390.72858001926","2523.01677363683","2487.68554512318","2687.25675901858","2913.47344894611","2966.55704667542","3050.69917671713","3150.97715867296","3428.77656408677","3729.86543910608","3928.89946832979","4162.73036214971","4447.00478128625","4750.37675072517","4960.60136277176","5379.20068313487","5502.63367503458","5240.70927736835","5290.66066310442","5667.49053435576","5748.26364086339","5681.20542032491","5805.6829237069","5919.35982118632","6378.2565669184","",
"Kosovo","XKX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3650.37273796574","4737.43294114659","4773.19814307844","5156.01318476535","5432.48756349835","5941.54949993651","6348.66164438068","6936.55705445834","7201.60633050971","7438.79217556911","7716.61186860413","8169.28399203026","8486.14088972507","8827.44934367822","9106.85201571246","9687.21771969028","10063.75847519","",
"Yemen, Rep.","YEM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2150.41640378875","2249.05990210735","2365.1050850443","2394.0197300693","2489.36252180459","2575.28917997069","2645.62365018502","2742.01760413896","2853.53331088118","2923.21479807059","3086.35482115642","3184.92320007276","3267.08692323586","3360.6684298149","3490.71625201622","3699.91524843386","3827.09521225225","3949.78399813694","4061.24111744064","4135.86526376662","4388.14484651907","3805.23799409817","3863.28947489334","4007.82670039927","3968.10633849033","2812.35579731576","2507.47166249081","",
"South Africa","ZAF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6267.09146532958","6263.45530609489","6122.41322063647","6197.40330483684","6388.35263585493","6585.89230012448","6862.80102307137","7040.527542125","7038.46767262202","7203.22286695886","7560.85576823366","7832.22412268515","8131.73583036744","8426.92099659994","8940.66920965672","9601.27232344119","10335.6341543314","11062.3710478933","11518.1009129162","11301.8163381841","11647.3274208324","12118.7378564659","12440.2515725216","12770.4938818014","13033.4464428415","13164.4759340215","13196.8112269648","",
"Zambia","ZMB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1513.66871846388","1523.16841988104","1492.4269613894","1590.96800418708","1446.80316773729","1479.69637362771","1556.58348288084","1597.31400321953","1562.57007697022","1613.31925623518","1666.884355547","1746.9295329594","1804.28449080964","1916.10574114258","2051.60743309287","2210.47226823364","2392.69003888058","2589.89715558597","2768.42344927823","2961.9905599486","3212.94188088675","3361.11206867093","3574.05851956206","3701.39267367524","3826.62689937761","3862.4784831131","3933.0664604428","",
"Zimbabwe","ZWE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1684.21137034247","1790.82662922619","1629.10335571134","1650.95525253492","1806.81422103803","1814.219959052","2003.70555126227","2058.36561511047","2107.74818237029","2092.37163525717","2047.74854811638","2099.84110515115","1921.57080047677","1609.62993276623","1540.33047257451","1480.2646968201","1452.2522910049","1414.27406824345","1167.21397096806","1293.38613687515","1445.04239513756","1667.13794951653","1905.83788027135","1997.05220107561","2028.01925931294","2036.31925973492","2027.08491653006","",
